,FILENAME,TEXT,ANNOTATION,START,END,SPEAKER
159,202110121411sxj2ulsjMAYJK.csv,"Das is Tagesklinik, ta- teilstationär. Aber ob ein Therapeut (unv. 00:15:09) hat Mut, das er muss haben. Ich bin motivierte Mensch, Mut mit mir zu setzen und diese durch die Therapie gehen, ne. Und Vertrauen haben, dass ich mich nich umbringe, oder so. Ich hatte die Gedanken nicht, ne. Also ich, ich weiß auch, wenn komme die Gedanke oder so, dass werde ich auch sagen, ja, den Arzt oder Therapeuten. Das is so bei mir, das war jetz. Aber Gott sei Dank, ähm, für, für den ganze Zeit, ich hatte diese Gedanken nich, ne.",0,00:15:05:70,00:15:44:03,Kundin
160,202110121411sxj2ulsjMAYJK.csv,"Also ich wollt kurz noch zu Ende, ähm, erzählen. Es kann auch sein, dass die [Klinik2], das Kr- Krankenhaus,",0,00:15:44:07,00:15:51:23,Mitarbeiter
161,202110121411sxj2ulsjMAYJK.csv,Mhm (bejahend).,0,00:15:51:48,00:15:51:54,Kundin
162,202110121411sxj2ulsjMAYJK.csv,"eine, ähm, psychiatrische Institutsambulanz haben, wo man auch wöchentlich hingehen kann, um Therapie zu bekommen.",0,00:15:51:79,00:15:59:78,Mitarbeiter
163,202110121411sxj2ulsjMAYJK.csv,Okay.,0,00:15:59:85,00:16:00:14,Kundin
164,202110121411sxj2ulsjMAYJK.csv,Das müsst mer alles abklären zusammen.,0,00:16:01:25,00:16:01:28,Mitarbeiter
165,202110121411sxj2ulsjMAYJK.csv,"Ja, ja.",0,00:16:01:44,00:16:02:41,Kundin
166,202110121411sxj2ulsjMAYJK.csv,"Und da wäre meine Frage, ähm, ob Sie auch, äh, möchten, dass zum Beispiel 'n Coach Sie unterstützt. Also das wäre dann nich ich, sondern das wäre jemand von außen, der aber, ähm, das, was ähnliches macht wie ich, nur noch 'n bisschen mehr Zeit mit Ihnen aufbringen kann. Und Sie vielleicht sogar begleiten kann. Wir haben also Träger, mit denen wir zusammenarbeiten, die, äh, solche Leistungen anbieten. Und dann würd ich sagen, zum Beispiel, äh, könnt ich mir vorstellen, dass ich Sie dahin vermittle. Und dass Sie mit denen sprechen. Da sind auch Frauen im Moment, die das machen, oder was für, was für Sie auch angenehmer is, das weiß ich jetz nich. Ähm, können sich ja dann mal überlegen, ob Sie das möchten.",0,00:16:02:53,00:16:49:91,Mitarbeiter
167,202110121411sxj2ulsjMAYJK.csv,"Äh, ich weiß ich nich, wie das mit APP ist. Ja, das //",0,00:16:50:77,00:16:54:86,Kundin
168,202110121411sxj2ulsjMAYJK.csv,Hat damit nix zu tun.,0,00:16:54:88,00:16:55:97,Mitarbeiter
169,202110121411sxj2ulsjMAYJK.csv,Nee?,0,00:16:56:11,00:16:56:15,Kundin
170,202110121411sxj2ulsjMAYJK.csv,Nein.,0,00:16:57:64,00:16:57:78,Mitarbeiter
171,202110121411sxj2ulsjMAYJK.csv,Ah okay.,0,00:16:57:80,00:16:57:86,Kundin
172,202110121411sxj2ulsjMAYJK.csv,"Also das is nich, ähm, ähm, wie soll ich sagen.",0,00:16:57:89,00:17:01:03,Mitarbeiter
173,202110121411sxj2ulsjMAYJK.csv,"Ich weiß was is Coaching. Ich weiß genau, was is das. Ich weiß.",0,00:17:01:09,00:17:05:13,Kundin
174,202110121411sxj2ulsjMAYJK.csv,"Okay. Also ich weiß jetz nich, ob APP Coaching ist.",0,00:17:06:64,00:17:09:90,Mitarbeiter
175,202110121411sxj2ulsjMAYJK.csv,Is auch.,0,00:17:10:94,00:17:11:41,Kundin
176,202110121411sxj2ulsjMAYJK.csv,Is auch Couching.,0,00:17:11:44,00:17:11:77,Mitarbeiter
177,202110121411sxj2ulsjMAYJK.csv,Soll sein.,0,00:17:11:78,00:17:12:47,Kundin
178,202110121411sxj2ulsjMAYJK.csv,Ah so. Okay. Dann wär das zu viel.,0,00:17:12:81,00:17:15:30,Mitarbeiter
179,202110121411sxj2ulsjMAYJK.csv,"Deswegen, ne. Ich weiß ich nich.",0,00:17:16:01,00:17:20:06,Kundin
180,202110121411sxj2ulsjMAYJK.csv,"Ja, ja. Okay. Okay.",0,00:17:20:06,00:17:20:06,Mitarbeiter
181,202110121411sxj2ulsjMAYJK.csv,"Es is zweimal die Woche bei mir und, äh, äh, jetz is immer, ich merke immer mehr Stunden, also zwei Stunden, früher war eine Stunde, jetz is zwei Stunde.",0,00:17:20:27,00:17:33:91,Kundin
182,202110121411sxj2ulsjMAYJK.csv,Ja.,0,00:17:33:91,00:17:35:76,Mitarbeiter
183,202110121411sxj2ulsjMAYJK.csv,"Äh, weiß ich nich warum. Ja, vielleicht deswegen weil wir haben zu viele Papiere, zu viele Sachen zu erledigen.",0,00:17:35:90,00:17:40:97,Kundin
184,202110121411sxj2ulsjMAYJK.csv,"Okay, ist, äh, is das denn begrenzt. Is das irgendwann zu Ende?",0,00:17:41:01,00:17:45:52,Mitarbeiter
185,202110121411sxj2ulsjMAYJK.csv,Ich muss immer bei meinem Psychiater eine Antrag stellen.,0,00:17:45:54,00:17:48:93,Kundin
186,202110121411sxj2ulsjMAYJK.csv,"Ah okay. Okay. Und darf ich fragen, wie der heißt, Ihr Psychiater? Is das der [Name2]?",0,00:17:48:93,00:17:54:64,Mitarbeiter
187,202110121411sxj2ulsjMAYJK.csv,"Sackenheim, ja. Aber ich möchte tauschenden den Arzt, ne. Ich bin auch dabei tauschen den Arzt.",0,00:17:54:81,00:18:00:21,Kundin
188,202110121411sxj2ulsjMAYJK.csv,"Okay. Alles klar. Ähm, Moment",0,00:18:00:77,00:18:10:33,Mitarbeiter
189,202110121411sxj2ulsjMAYJK.csv,"Das is mir zu lange einfach, zu. Ich fühle mich nich richtig zugehört und, äh, die Tabletten",0,00:18:10:33,00:18:18:94,Kundin
190,202110121411sxj2ulsjMAYJK.csv,Mhm (bejahend).,0,00:18:21:46,00:18:21:60,Mitarbeiter
191,202110121411sxj2ulsjMAYJK.csv,"ja, nich richtig gestellt und so.",0,00:18:21:63,00:18:23:44,Kundin
192,202110121411sxj2ulsjMAYJK.csv,"Ähm, haben Sie 'n eigenes Fahrzeug, 'n PKW?",0,00:18:24:83,00:18:27:30,Mitarbeiter
193,202110121411sxj2ulsjMAYJK.csv,Ja.,0,00:18:32:11,00:18:32:18,Kundin
194,202110121411sxj2ulsjMAYJK.csv,Okay. // Dann sind Sie ja,0,00:18:32:19,00:18:32:30,Mitarbeiter
195,202110121411sxj2ulsjMAYJK.csv,Ist das gut oder nicht? //,0,00:18:32:30,00:18:33:44,Kundin
196,202110121411sxj2ulsjMAYJK.csv,"Das ist gut. Ja. Weil man, weil dann können Sie natürlich auch, ähm, Psychiater sich aussuchen,",0,00:18:33:70,00:18:38:94,Mitarbeiter
197,202110121411sxj2ulsjMAYJK.csv,Bisschen weit.,0,00:18:39:56,00:18:39:67,Kundin
198,202110121411sxj2ulsjMAYJK.csv,die woanders sind. (übersprechen),0,00:18:39:68,00:18:41:31,Mitarbeiter
199,202110121411sxj2ulsjMAYJK.csv,Ja.,0,00:18:41:31,00:18:41:31,Kundin
200,202110121411sxj2ulsjMAYJK.csv,"oder [Ortsname7], das is ja nicht so weit, ja.",1,00:18:42:02,00:18:45:09,Mitarbeiter
201,202110121411sxj2ulsjMAYJK.csv,Ja.,1,00:18:45:14,00:18:45:19,Kundin
202,202110121411sxj2ulsjMAYJK.csv,"Aber von Ihnen aus, von [Ortsname6] is [Ortsname8] natürlich näher, ne. Aber, ähm, am besten wär's, äh, natürlich, wenn Sie tatsächlich in der [Klinik2] landen. Das is ja noch näher für Sie, ne.",1,00:18:45:23,00:18:55:65,Mitarbeiter
203,202110121411sxj2ulsjMAYJK.csv,"Ja, das is fünf Kilometer, ich hatte schon gesucht, geguckt, ne. Wo is das, und /",1,00:18:56:34,00:19:00:08,Kundin
204,202110121411sxj2ulsjMAYJK.csv,Okay.,0,00:19:01:19,00:19:01:50,Mitarbeiter
205,202110121411sxj2ulsjMAYJK.csv,"Also das, noch mal, ich möchte, äh, das deutlich sagen. Das is, ich m- ich denke, ich mache viel. Obwohl das bringt mich nich weit. Aber ich fühle mich, dass ich viel für mich tue. Ja? Trotz, äh, Ergebnis leider sind.",0,00:19:02:14,00:19:17:97,Kundin
206,202110121411sxj2ulsjMAYJK.csv,"Okay, aber das is ja auch gut, dass sie das / also dass Sie diese ganze Unterstützung haben. Und natürlich müssten Sie wahrscheinlich noch 'n bisschen dran drehen und, und, und daran arbeiten, dass, äh, das dauerhaft funktioniert. Und wenn die Ärzte sagen, dass es is jetz zu früh, dass, äh, Sie arbeiten gehen können, dann kann man das ja erst mal so stehen lassen. Und 'n Versuch könnte man halt machen an dem Punkt, wenn Sie sagen: ""Kann losgehen."" Dass man zunächst mal 'ne Arbeitsgelegenheit probiert mit 20 Stunden.",0,00:19:23:40,00:19:55:71,Mitarbeiter
207,202110121411sxj2ulsjMAYJK.csv,"Das, was Sie, sollte eigentlich noch wissen, dass is nich nur die Depression bei mir, aber is, äh, ich habe COPT",0,00:19:56:06,00:20:01:61,Kundin
208,202110121411sxj2ulsjMAYJK.csv,Ah okay.,0,00:20:02:36,00:20:02:42,Mitarbeiter
209,202110121411sxj2ulsjMAYJK.csv,Sufe drei.,0,00:20:02:44,00:20:02:61,Kundin
210,202110121411sxj2ulsjMAYJK.csv,Mhm (bejahend).,0,00:20:02:64,00:20:02:65,Mitarbeiter
211,202110121411sxj2ulsjMAYJK.csv,"Also das mit der Lufte, ne.",0,00:20:02:67,00:20:02:66,Kundin
212,202110121411sxj2ulsjMAYJK.csv,"Ja, ja, ich //",0,00:20:02:68,00:20:02:68,Mitarbeiter
213,202110121411sxj2ulsjMAYJK.csv,"Also das is nich so ein, ein, ich, ich mö- möchte gerne, aber is nich so einfach zu schaffen me- körperlich, ne.",0,00:20:11:29,00:20:13:81,Kundin
214,202110121411sxj2ulsjMAYJK.csv,Ja. Ja. Das ist allerdings richtig.,0,00:20:19:58,00:20:21:31,Mitarbeiter
215,202110121411sxj2ulsjMAYJK.csv,Ja.,0,00:20:21:90,00:20:22:01,Kundin
216,202110121411sxj2ulsjMAYJK.csv,"Da kann man nich einfach alles, äh, //",0,00:20:22:02,00:20:24:03,Mitarbeiter
217,202110121411sxj2ulsjMAYJK.csv,"Genau umsetzen, // wie Sie, wie gerne möchte ich das machen, ne.",0,00:20:24:03,00:20:29:68,Kundin
218,202110121411sxj2ulsjMAYJK.csv,Rauchen Sie?,0,00:20:29:68,00:20:29:93,Mitarbeiter
219,202110121411sxj2ulsjMAYJK.csv,"Leider ja. Äh, im Dezember ich habe auch schon Reha bekommen. Und, äh, das ist Tabak (unv. 00:20:39). Das is nicht so, dass ich rauch ich einfach so. Ich versuche immer nich rauchen, aber vertrage ich nich. Ich bin zu nervös, so, ja, manchmal. Und, äh, was ist immer nehme ich, ne.",0,00:20:29:94,00:20:56:11,Kundin
220,202110121411sxj2ulsjMAYJK.csv,"Klar. Aber Sie wissen, // dass es nich",0,00:20:56:11,00:20:57:20,Mitarbeiter
221,202110121411sxj2ulsjMAYJK.csv,"Ja, ich weiß. Ich sollte nich rauchen, ich weiß das",0,00:20:57:30,00:20:59:95,Kundin
222,202110121411sxj2ulsjMAYJK.csv,förderlich is. //,0,00:20:59:95,00:20:59:95,Mitarbeiter
223,202110121411sxj2ulsjMAYJK.csv,"Aber ja, ich ärger mich immer, wie soll nich rauchen. Nein, ich kann das nich machen, ne. Ich weiß das is Sache im Kopf. Das manche schaffen von ein Tag bis nächste, aber bei mir geht das nich.",0,00:21:01:45,00:21:15:31,Kundin
224,202110121411sxj2ulsjMAYJK.csv,"Verstehe. Okay, also. Also ich seh's so dann äh, wenn Sie einverstanden wären, wenn Sie sich vorstellen können, dass Sie mit mir zusammenarbeiten, dann würde ich jetz gleich eine Einwilligungsvereinbarung ausdrucken, die für Sie freiwillig ist. Ja? Also es is jetz nich so, dass, äh, Fallmangement Ihnen aufgezwungen wird, sondern es is 'n Angebot.",0,00:21:18:95,00:21:43:55,Mitarbeiter
225,202110121411sxj2ulsjMAYJK.csv,Ja.,0,00:21:44:43,00:21:44:56,Kundin
226,202110121411sxj2ulsjMAYJK.csv,"Und zwar, ähm, erst mal auf ein Jahr ausgedehnt, weil ich will mir dann auch Zeit nehmen, zu gucken, was bei Ihnen passiert. Und gucken, ob man irgend 'ne Förderung nutzen kann, damit Sie wieder in 'n Arbeitsmarkt kommen irgendwann. Das wäre so meine Idee, wenn Sie sagen, kommen Sie mit klar.",0,00:21:44:56,00:22:04:78,Mitarbeiter
227,202110121411sxj2ulsjMAYJK.csv,Ja.,0,00:22:04:96,00:22:05:07,Kundin
228,202110121411sxj2ulsjMAYJK.csv,Dann würd ich das jetz gleich mal ausdrucken.,1,00:22:06:31,00:22:10:98,Mitarbeiter
229,202110121411sxj2ulsjMAYJK.csv,"Ich nehme jede (unv. 00:02:07). konnte etwas mitnehmen, ja, mitgebracht.",1,00:22:11:00,00:22:14:28,Kundin
230,202110121411sxj2ulsjMAYJK.csv,Okay.,1,00:22:14:28,00:22:14:41,Mitarbeiter
231,202110121411sxj2ulsjMAYJK.csv,"Werde ich hal- ich, ich habe schon Schnauze voll in diese Loch sitzen.",1,00:22:14:45,00:22:19:18,Kundin
232,202110121411sxj2ulsjMAYJK.csv,"Ja. Verstehe. Ähm, und als nächsten Schritt würd ich Sie dann für in zwei Wochen noch mal einladen. Und dann, äh, würd ich versuchen, bis dahin rauszukriegen, ähm, ob Sie in [Ortsname2] behandelt werden können.",1,00:22:19:18,00:22:35:61,Mitarbeiter
233,202110121411sxj2ulsjMAYJK.csv,"Okay, super, das wäre super.",1,00:22:35:64,00:22:37:43,Kundin
234,202110121411sxj2ulsjMAYJK.csv,Ja?,1,00:22:39:09,00:22:39:21,Mitarbeiter
235,202110121411sxj2ulsjMAYJK.csv,Mhm (bejahend).,1,00:22:39:31,00:22:39:43,Kundin
236,202110121411sxj2ulsjMAYJK.csv,"Und, äh, falls ich vorher was merk oder raus krieg so, dann würd ich Sie anrufen. Stimmt denn Ihre Telefonnummer noch, die ich hier stehen habe? Die [X] //",1,00:22:39:44,00:22:48:43,Mitarbeiter
237,202110121411sxj2ulsjMAYJK.csv,[X-X].,0,00:22:48:44,00:22:48:47,Kundin
238,202110121411sxj2ulsjMAYJK.csv,[X-X-X-X].,0,00:22:48:50,00:22:48:66,Mitarbeiter
239,202110121411sxj2ulsjMAYJK.csv,Ja.,0,00:22:48:68,00:22:48:69,Kundin
240,202110121411sxj2ulsjMAYJK.csv,"Die stimmt noch. Okay. Und Ihre E-Mail-Adresse auch, ähm,",0,00:22:48:70,00:22:57:22,Mitarbeiter
241,202110121411sxj2ulsjMAYJK.csv,Nee. Ich habe kein Computer.,0,00:22:57:23,00:22:58:39,Kundin
242,202110121411sxj2ulsjMAYJK.csv,Okay.,0,00:22:59:09,00:22:59:23,Mitarbeiter
243,202110121411sxj2ulsjMAYJK.csv,Meine Computer is kaputt. Und sie hat mich geschrieben das den Lebenslauf soll ich mitnehmen.,0,00:22:59:29,00:23:05:43,Kundin
244,202110121411sxj2ulsjMAYJK.csv,Ja.,0,00:23:06:05,00:23:06:26,Mitarbeiter
245,202110121411sxj2ulsjMAYJK.csv,"Äh, und ich hatte alte Lebenslauf, aber ich kann ihn nich verändert, ja, ich verarbeitet.",0,00:23:06:70,00:23:12:20,Kundin
246,202110121411sxj2ulsjMAYJK.csv,"Okay. Ähm, den haben Sie aber abgespeichert irgendwo, den Lebenslauf.",0,00:23:12:20,00:23:18:26,Mitarbeiter
247,202110121411sxj2ulsjMAYJK.csv,"Aber mein Computer is, is tot. Also ich ko- kann nich reinkommen.",0,00:23:18:34,00:23:23:08,Kundin
248,202110121411sxj2ulsjMAYJK.csv,Okay.,0,00:23:24:33,00:23:24:43,Mitarbeiter
249,202110121411sxj2ulsjMAYJK.csv,"Ich, ich hatte nur, äh, so genommen, wo ich irgendwann hatte das, ne. Äh, also ich muss vor verarbeiten diese Lebenslauf. Und ich habe keinen",0,00:23:24:43,00:23:39:80,Kundin
250,202110121411sxj2ulsjMAYJK.csv,(unv.) Danke.,0,00:23:39:80,00:23:45:08,Mitarbeiter
251,202110121411sxj2ulsjMAYJK.csv,"Genau das habe ich auch, ne, geschrieben, das is den [Firmenname2], das is den [Firmenname1], das was is nich da, ne.",0,00:23:45:08,00:23:48:64,Kundin
252,202110121411sxj2ulsjMAYJK.csv,"Das fehlt noch, ne.",0,00:23:48:71,00:23:48:39,Mitarbeiter
253,202110121411sxj2ulsjMAYJK.csv,"Ja. Und falsche Adresse, falsche.",0,00:23:48:39,00:23:54:72,Kundin
254,202110121411sxj2ulsjMAYJK.csv,"Ja. Ja, ähm, okay. Aber ich mein, das is ja jetz noch 'n bisschen früh. Is das di- das einzige Exemplar, was Sie noch haben? Oder haben Sie noch mehr davon, noch mehr Papier?",0,00:23:59:77,00:24:11:55,Mitarbeiter
255,202110121411sxj2ulsjMAYJK.csv,Nee. //,0,00:24:12:02,00:24:12:58,Kundin
256,202110121411sxj2ulsjMAYJK.csv,"Nur eins, nur eins. Okay. Mhm (bejahend).",0,00:24:12:58,00:24:13:64,Mitarbeiter
257,202110121411sxj2ulsjMAYJK.csv,Einzige. //,0,00:24:13:69,00:24:15:41,Kundin
258,202110121411sxj2ulsjMAYJK.csv,"Dann, äh, kann man folgendes machen. Ich kopier mir das gleich.",0,00:24:15:41,00:24:19:84,Mitarbeiter
259,202110121411sxj2ulsjMAYJK.csv,"Mhm (bejahend). Dass sie weiß, dass einfach was, ne.",0,00:24:20:76,00:24:23:15,Mitarbeiter
260,202110121411sxj2ulsjMAYJK.csv,"Genau. Aber, ähm, es geht ja auch drum, das zu aktualisieren und noch mal neu abzutippen. Ja? Ähm, die Frage is halt, wie Sie das schaffen. Entweder mit 'nem neuen Rechner oder woanders bei jemand anderem. Und das dann aufm Stick zu speichern.",0,00:24:23:18,00:24:40:94,Mitarbeiter
261,202110121411sxj2ulsjMAYJK.csv,"Ja, genau. Leider ich konnte das nich machen, ne. Das, äh, mit dem Umzug ganze, ich weiß es nich, was passiert.",0,00:24:41:16,00:24:47:93,Kundin
262,202110121411sxj2ulsjMAYJK.csv,Haben Sie Verwandte?,0,00:24:47:97,00:24:48:83,Mitarbeiter
263,202110121411sxj2ulsjMAYJK.csv,"Nein, ich bin alleine hier.",0,00:24:49:29,00:24:50:60,Kundin
264,202110121411sxj2ulsjMAYJK.csv,"Okay. Haben Sie Bekannte, Freunde?",0,00:24:50:72,00:24:54:30,Mitarbeiter
265,202110121411sxj2ulsjMAYJK.csv,"Ich bin neu hier in [Ortsname6]. Äh, das ich hab eine Nachbarin, aber, ähm, traue ich mich nich noch, vom alles zu reden. Äh, ich habe Bekannte, von den Tagesklinik zum Beispiel, ne. Aber mit manche ich hatt schon, äh, abgebrochenen den Kontakt. Das mich zu viel, äh.",0,00:24:55:31,00:25:13:43,Kundin
266,202110121411sxj2ulsjMAYJK.csv,"Und ihre alten, äh, ähm, Nachbarn, von wo Sie kommen, also aus //",0,00:25:17:02,00:25:21:45,Mitarbeiter
267,202110121411sxj2ulsjMAYJK.csv,"Ja, eine informiere ich. Aber die sind beschäftigt mit zwei Kinder. Also ich auch habe so 'n bisschen, ne.",0,00:25:21:54,00:25:29:64,Mitarbeiter
268,202110121411sxj2ulsjMAYJK.csv,"Also dann bleibt eventuell noch als, äh, Idee, übrig, an dem Punkt, an dem, äh, Sie starten können, äh, zu testen, ob Sie in den Arbeitsmarkt können, und Sie 'ne Arbeitsgelegenheit besuchen, können Sie dort bei der Arbeitsgelegenheit, äh, Rechner nutzen. Die machen mit Ihnen auch Bewerbungstraining. Und da kann man das dann, // äh abtippen.",0,00:25:29:64,00:25:53:36,Mitarbeiter
269,202110121411sxj2ulsjMAYJK.csv,"Ich v- äh, ja. Ich denke vielleicht, ich finde jemanden, der kennt sich aus und oder vielleicht hat alte Computer oder so, dass ich könnte eventuell arbeiten zu ihm, zum Schreiben, äh, wenn Zeit. Ja, vielleicht.",0,00:25:53:36,00:26:10:14,Kundin
270,202110121411sxj2ulsjMAYJK.csv,"Also der Vorteil von 'ner Arbeitsgelegenheit ist, ähm, dass sie währenddessen auch Praktikum machen können. Das heißt, äh, Sie haben die Möglichkeit, äh, währenddessen irgendwo zwei, drei Wochen zu arbeiten und sich den Arbeitgeber anzugucken.",0,00:26:11:00,00:26:27:00,Kundin
271,202110121411sxj2ulsjMAYJK.csv,Super. Das is auch schöne Idee.,0,00:26:27:00,00:26:30:86,Kundin
272,202110121411sxj2ulsjMAYJK.csv,"Ja, weil, ähm, manchmal passt's nich zusammen. Dann fängt man an, dann hat man Stress, äh, dann passt das alles nich. Und so hätten sie die Gelegenheit da zwei Wochen hinzugehen, dort zwei Wochen hinzugehen. Und Sie hätten halt noch die Möglichkeit, das, ähm, alles abzuschreiben, und immer aktuell zu haben.",0,00:26:30:93,00:26:49:67,Mitarbeiter
273,202110121411sxj2ulsjMAYJK.csv,"Mhm, mhm (bejahend).",0,00:26:49:68,00:26:49:72,Kundin
274,202110121411sxj2ulsjMAYJK.csv,"Wäre halt die Möglichkeit, dass man dann sagt, okay Arbeitsgelegenheit 20 Stunden die Woche, damit Sie so langsam wieder reinkommen, ne, für vier Stunden pro Tag.",0,00:26:49:75,00:26:59:06,Mitarbeiter
275,202110121411sxj2ulsjMAYJK.csv,Ja.,0,00:26:59:20,00:26:59:34,Kundin
276,202110121411sxj2ulsjMAYJK.csv,"Als Idee, wenn's Ihnen besser geht.",0,00:26:59:89,00:27:01:77,Mitarbeiter
277,202110121411sxj2ulsjMAYJK.csv,"Ja. Ja, und ich möchte noch sagen, dass im Dezember, ich habe schon Reha zu bekommen, also Zusage das mit Reha habe ich.",0,00:27:02:02,00:27:10:98,Kundin
278,202110121411sxj2ulsjMAYJK.csv,Wo?,0,00:27:11:01,00:27:11:01,Mitarbeiter
279,202110121411sxj2ulsjMAYJK.csv,"Äh, ja. Bad, pff, 150 Kilometer von hier,",0,00:27:11:03,00:27:20:83,Kundin
280,202110121411sxj2ulsjMAYJK.csv,Ah okay.,0,00:27:20:85,00:27:20:90,Mitarbeiter
281,202110121411sxj2ulsjMAYJK.csv,Re- Rembra- weiß ich nich jetz.,0,00:27:20:92,00:27:21:13,Kundin
282,202110121411sxj2ulsjMAYJK.csv,"Ja, okay, also das, das is noch 'ne ganz wichtige Information für mich. Weil natürlich macht's keinen Sinn, wenn mer vorher irgendwas anfangen, ne. So.",0,00:27:21:86,00:27:30:23,Mitarbeiter
283,202110121411sxj2ulsjMAYJK.csv,Deswegen.,0,00:27:30:27,00:27:30:63,Kundin
284,202110121411sxj2ulsjMAYJK.csv,Also das heißt ab Dezember.,0,00:27:31:25,00:27:32:53,Mitarbeiter
285,202110121411sxj2ulsjMAYJK.csv,"Ja, die haben mich schon gesagt Dezember. Aber die richtige Datum bekomme ich zwei, drei Woche vorher.",0,00:27:33:06,00:27:38:73,Kundin
286,202110121411sxj2ulsjMAYJK.csv,"Ja klar. Ähm, was mir sehr helfen würde, wäre, wenn Sie 'ne Kopie von, äh, dieser Klinikaufnahme",0,00:27:40:55,00:27:46:78,Mitarbeiter
287,202110121411sxj2ulsjMAYJK.csv,"Ja okay, // mach ich.",0,00:27:47:23,00:27:48:96,Kundin
288,202110121411sxj2ulsjMAYJK.csv,"oder so schicken, ne. // Oder auch von der Klinik wenn Sie dort sind. Einfach damit ich weiß, äh, was weiß ich, ab dem 23.12. //",0,00:27:48:96,00:27:56:38,Mitarbeiter
289,202110121411sxj2ulsjMAYJK.csv,Das habe ich noch nich. Ich habe noch zu //,0,00:27:56:56,00:28:03:36,Kundin
290,202110121411sxj2ulsjMAYJK.csv,"Nein, wenn, wenn das kommt.",0,00:28:03:36,00:28:04:90,Mitarbeiter
291,202110121411sxj2ulsjMAYJK.csv,"Wenn das kommt. Ja, ja, mach ich.",0,00:28:04:90,00:28:08:82,Kundin
292,202110121411sxj2ulsjMAYJK.csv,Gut. Rehaklinik.,0,00:28:08:83,00:28:09:11,Mitarbeiter
293,202110121411sxj2ulsjMAYJK.csv,Ro- Roten- Raten- Rot- weiß ich nich.,0,00:28:09:15,00:28:10:93,Kundin
294,202110121411sxj2ulsjMAYJK.csv,"Gut. Zirka das dauert immer so vier, fünf bis sechs Wochen.",0,00:28:16:97,00:28:20:57,Mitarbeiter
295,202110121411sxj2ulsjMAYJK.csv,Fünf Wochen haben Sie mir gesagt und das können verkürzen oder verlängert.,0,00:28:20:57,00:28:25:78,Kundin
296,202110121411sxj2ulsjMAYJK.csv,"Ja, mhm (bejahend). Ja, okay. Also Aufnahme, ähm, HDH. gut. Das wär dann später, also im Grunde würden wir erst anfangen zu arbeiten 2022. Und das mit dem Traumatherapeuten, ähm, würd ich trotzdem vorher schon versuchen rauszukriegen. Vielleicht, ähm, kann man das im Anschluss an den Klinikaufenthalt, äh, weitermachen.",0,00:28:31:20,00:29:02:05,Mitarbeiter
297,202110121411sxj2ulsjMAYJK.csv,"Oder auch in die Klinik Pause und danach weiter, ne. Ä- oder die macht i- ich weiß ich nich wie die Klinik /",0,00:29:04:36,00:29:11:00,Kundin
298,202110121411sxj2ulsjMAYJK.csv,"Ja, das klär ich ab. Also Sie möchten gern 'nen Traumatherapeuten, wo Sie regelmäßig hingehen können, nich täglich, sondern //",0,00:29:11:07,00:29:18:31,Mitarbeiter
299,202110121411sxj2ulsjMAYJK.csv,"Dass endlich los. Ich denke, das sind meine Gedanken, ich bin kein Arzt, kein Therapeut, ja. Also wenn ich verarbeite, dass alles was bei mir ist, dass kriege ich diese Luft zu weiter zu kommen, ne. We- wenn ich immer irgendwie hänge bei, bei die Sache, was ich weiß ich nich, ob ich hänge oder nich. Aber ich hab gehört schon, dass Auflöser is Trigger welches und so weiter. Also so weit w- b- ich bin, habe mich informiert und weiß, das is ganz wichtig diese Traumatherapie zum Weitergehen, ne.",0,00:29:18:93,00:29:57:56,Kundin
300,202110121411sxj2ulsjMAYJK.csv,"Ja. Aber ich glaube, dass wenn ich denen erzähle, dass Sie noch 'ne Reha dazwischen haben, dass die vorher mit Ihnen gar nich anfangen. Weil natürlich soll das auch 'n kontinuierlicher Prozess sein. Aber das krieg ich //",0,00:29:57:56,00:30:13:06,Mitarbeiter
301,202110121411sxj2ulsjMAYJK.csv,Okay. //,0,00:30:13:06,00:30:13:07,Kundin
